Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
52,No,Travel_Frequently,1312,Hardware,18,5,Life Sciences,1,1039,2,Female,193,3,5,Human Resources,4,Divorced,44875,1032125,8,Y,No,22,4,3,80,1,13,2,1,4,3,1,3
51,Yes,Non-Travel,730,Software,27,3,Life Sciences,1,1040,1,Female,46,3,4,Sales Executive,3,Single,20443,61329,4,Y,Yes,41,4,2,80,3,25,1,1,6,4,4,4
35,Yes,Travel_Frequently,1412,Support,28,2,Medical,1,1041,4,Male,130,2,3,Sales Executive,3,Married,50563,809008,1,Y,No,0,3,4,80,4,23,5,3,16,12,16,1
37,No,Travel_Rarely,163,Hardware,34,3,Human Resources,1,1042,4,Female,176,4,3,Manager,4,Single,26758,749224,7,Y,No,48,1,4,80,2,39,5,3,2,2,1,1
26,No,Non-Travel,395,Research & Development,39,4,Marketing,1,1043,3,Male,30,2,4,Human Resources,4,Divorced,2308,41544,2,Y,Yes,31,3,2,80,3,19,2,2,7,4,5,5
22,Yes,Non-Travel,132,Sales,6,4,Life Sciences,1,1044,3,Female,185,1,3,Manager,1,Single,30568,917040,1,Y,Yes,20,2,1,80,4,40,3,2,29,4,6,21
45,Yes,Travel_Frequently,1473,Software,38,1,Medical,1,1045,2,Male,45,3,3,Research Scientist,1,Divorced,22219,577694,0,Y,No,37,1,2,80,1,17,4,2,4,2,1,2
53,Yes,Travel_Rarely,983,Support,18,5,Human Resources,1,1046,3,Female,110,1,1,Manager,1,Single,15341,260797,6,Y,Yes,40,3,2,80,4,6,6,2,4,1,2,1
53,No,Travel_Frequently,848,Research & Development,16,2,Other,1,1047,1,Female,53,1,5,Healthcare Representative,3,Single,1502,3004,4,Y,No,46,4,4,80,3,40,6,2,40,6,23,38
20,No,Non-Travel,987,Human Resources,12,3,Life Sciences,1,1048,3,Female,184,2,3,Healthcare Representative,2,Single,7526,150520,8,Y,Yes,37,1,4,80,1,29,4,2,18,9,5,4
22,No,Travel_Rarely,619,Sales,17,5,Human Resources,1,1049,4,Female,177,3,1,Human Resources,1,Married,28360,595560,5,Y,Yes,8,2,1,80,3,23,4,2,6,5,5,5
41,Yes,Travel_Rarely,1406,Hardware,21,2,Medical,1,1050,2,Male,120,3,3,Sales Representative,3,Divorced,14132,113056,5,Y,No,27,4,4,80,4,10,1,4,1,1,1,1
38,Yes,Non-Travel,704,Human Resources,36,4,Technical Degree,1,1051,3,Male,136,3,2,Sales Executive,3,Single,9850,68950,5,Y,No,12,2,4,80,2,25,1,2,10,1,8,6
34,No,Travel_Frequently,580,Human Resources,19,3,Human Resources,1,1052,4,Male,46,2,1,Developer,3,Single,20650,557550,8,Y,Yes,47,1,2,80,1,6,4,3,2,2,2,2
51,Yes,Non-Travel,721,Sales,34,3,Other,1,1053,4,Male,195,2,5,Laboratory Technician,4,Single,48610,1361080,2,Y,No,2,4,1,80,3,28,4,4,21,12,4,3
38,Yes,Non-Travel,797,Sales,31,1,Medical,1,1054,4,Male,103,1,4,Healthcare Representative,2,Single,29014,58028,8,Y,Yes,26,4,2,80,3,17,2,1,6,2,6,1
25,No,Travel_Rarely,1113,Human Resources,38,2,Medical,1,1055,3,Male,135,2,5,Sales Representative,3,Divorced,47917,143751,2,Y,No,34,3,1,80,1,20,4,4,7,7,3,7
40,Yes,Non-Travel,241,Hardware,46,5,Other,1,1056,3,Male,143,1,2,Laboratory Technician,3,Divorced,27797,166782,6,Y,No,24,1,2,80,4,38,2,1,18,5,13,11
47,Yes,Travel_Frequently,142,Sales,33,1,Medical,1,1057,2,Male,96,1,2,Research Scientist,3,Single,30999,371988,4,Y,Yes,45,3,3,80,3,40,5,3,30,2,11,15
39,Yes,Non-Travel,1499,Human Resources,47,1,Other,1,1058,2,Female,41,1,2,Manager,3,Divorced,49313,49313,0,Y,Yes,7,1,2,80,3,32,4,1,27,5,25,12
52,No,Travel_Frequently,538,Human Resources,45,4,Medical,1,1059,2,Female,161,4,4,Sales Representative,4,Married,23038,276456,6,Y,Yes,42,1,1,80,4,15,3,4,15,5,1,3
52,Yes,Non-Travel,1200,Research & Development,33,3,Life Sciences,1,1060,3,Female,101,4,4,Research Scientist,1,Married,30821,308210,0,Y,No,5,1,1,80,3,28,5,4,6,6,2,3
25,No,Travel_Frequently,724,Research & Development,23,1,Medical,1,1061,1,Male,59,3,4,Research Scientist,1,Married,6813,177138,6,Y,Yes,9,1,2,80,3,40,6,1,40,26,31,40
58,No,Travel_Frequently,1371,Human Resources,22,4,Technical Degree,1,1062,3,Female,100,2,3,Healthcare Representative,4,Divorced,9524,171432,5,Y,No,3,4,4,80,3,8,5,4,4,4,4,4
24,No,Travel_Rarely,514,Research & Development,20,4,Human Resources,1,1063,4,Female,195,2,1,Sales Representative,3,Divorced,25407,711396,7,Y,Yes,29,3,2,80,3,4,1,4,1,1,1,1
44,No,Travel_Frequently,804,Hardware,21,5,Marketing,1,1064,3,Male,122,2,4,Sales Representative,3,Married,43537,565981,7,Y,No,47,2,2,80,1,29,1,2,16,16,13,8
42,Yes,Non-Travel,1107,Sales,38,4,Marketing,1,1065,2,Female,180,3,2,Laboratory Technician,1,Divorced,17929,286864,3,Y,No,24,1,2,80,1,24,2,2,5,5,1,2
55,Yes,Travel_Frequently,680,Software,37,5,Life Sciences,1,1066,4,Female,101,4,5,Research Scientist,3,Divorced,13526,378728,6,Y,Yes,16,3,3,80,3,4,1,4,1,1,1,1
20,Yes,Travel_Frequently,547,Hardware,24,2,Other,1,1067,4,Male,99,4,2,Manager,1,Divorced,36673,1063517,4,Y,Yes,47,4,1,80,2,12,1,4,9,3,9,1
28,Yes,Travel_Frequently,286,Support,50,1,Human Resources,1,1068,2,Male,127,2,1,Research Director,3,Single,22192,66576,5,Y,Yes,43,4,4,80,1,12,4,3,3,2,1,1
53,Yes,Travel_Rarely,212,Research & Development,49,1,Medical,1,1069,1,Male,70,4,1,Research Director,3,Single,6667,113339,0,Y,No,6,2,2,80,1,16,4,3,16,3,1,1
59,No,Travel_Rarely,942,Research & Development,23,2,Technical Degree,1,1070,3,Male,44,1,1,Sales Representative,4,Divorced,21301,553826,4,Y,No,42,1,2,80,2,34,5,4,17,1,8,5
47,No,Travel_Rarely,369,Research & Development,38,1,Technical Degree,1,1071,3,Female,182,2,5,Manager,3,Single,1036,31080,2,Y,No,14,3,3,80,1,7,6,1,7,4,7,5
41,No,Non-Travel,280,Research & Development,17,1,Medical,1,1072,4,Male,140,1,3,Human Resources,4,Married,8433,177093,1,Y,Yes,4,4,2,80,1,33,4,2,17,7,5,6
46,Yes,Travel_Frequently,1072,Software,49,1,Technical Degree,1,1073,4,Female,41,3,4,Sales Representative,1,Married,18128,507584,5,Y,No,44,2,4,80,3,5,4,2,4,1,1,3
34,No,Travel_Rarely,1310,Sales,1,3,Marketing,1,1074,1,Male,177,1,3,Manager,1,Divorced,48153,1300131,1,Y,Yes,7,4,2,80,1,9,6,1,2,1,1,1
36,No,Travel_Frequently,1142,Human Resources,5,3,Life Sciences,1,1075,1,Male,94,1,5,Healthcare Representative,3,Divorced,8836,229736,3,Y,No,35,1,1,80,3,32,3,4,25,24,10,13
24,Yes,Travel_Frequently,884,Human Resources,47,4,Medical,1,1076,1,Female,195,1,3,Research Scientist,2,Divorced,34776,278208,6,Y,Yes,2,1,3,80,4,26,2,4,12,4,7,11
53,No,Non-Travel,1001,Support,45,5,Life Sciences,1,1077,2,Female,109,2,3,Manager,2,Married,15042,240672,2,Y,Yes,8,2,3,80,1,23,2,3,2,2,2,1
24,No,Travel_Frequently,918,Research & Development,36,1,Life Sciences,1,1078,1,Female,65,3,4,Laboratory Technician,1,Married,26428,449276,6,Y,Yes,20,1,1,80,2,5,3,1,2,2,2,1
46,No,Non-Travel,1406,Human Resources,24,3,Technical Degree,1,1079,1,Female,159,1,3,Healthcare Representative,3,Divorced,42650,980950,6,Y,No,35,2,4,80,2,21,6,1,17,14,8,10
54,No,Travel_Rarely,675,Software,28,1,Marketing,1,1080,3,Female,123,4,2,Sales Executive,2,Single,42577,340616,1,Y,No,24,2,2,80,2,31,3,3,10,10,1,10
47,Yes,Travel_Frequently,332,Sales,11,1,Marketing,1,1081,2,Female,65,4,4,Healthcare Representative,3,Divorced,5108,91944,2,Y,No,9,3,3,80,4,23,1,3,1,1,1,1
38,No,Travel_Rarely,168,Support,3,3,Medical,1,1082,2,Male,115,3,1,Manufacturing Director,3,Single,29732,802764,8,Y,No,30,2,1,80,3,22,4,1,19,14,16,7
57,Yes,Travel_Frequently,389,Hardware,17,5,Human Resources,1,1083,2,Male,186,4,3,Laboratory Technician,3,Single,35888,968976,8,Y,No,9,3,4,80,3,22,6,3,11,7,6,3
21,No,Non-Travel,281,Support,4,3,Technical Degree,1,1084,4,Male,65,2,4,Manager,2,Married,12495,274890,3,Y,No,41,2,1,80,1,2,3,2,1,1,1,1
59,Yes,Travel_Rarely,289,Hardware,10,5,Marketing,1,1085,2,Male,103,2,2,Manager,2,Single,30840,277560,2,Y,No,28,4,3,80,3,15,6,2,4,2,4,1
44,No,Travel_Frequently,977,Research & Development,9,5,Life Sciences,1,1086,2,Female,48,3,5,Human Resources,2,Married,9648,57888,4,Y,Yes,2,4,3,80,1,32,6,2,6,5,1,2
36,No,Travel_Frequently,258,Human Resources,48,3,Marketing,1,1087,4,Male,37,1,3,Manager,3,Single,43879,131637,0,Y,Yes,25,2,1,80,4,1,2,3,1,1,1,1
58,Yes,Non-Travel,689,Research & Development,37,4,Life Sciences,1,1088,2,Male,162,3,3,Research Director,3,Single,7468,201636,0,Y,Yes,38,3,4,80,3,20,2,1,17,12,15,13
52,No,Travel_Frequently,1218,Hardware,21,3,Human Resources,1,1089,1,Female,124,2,5,Research Director,3,Divorced,21911,350576,2,Y,Yes,5,2,3,80,2,40,2,2,29,7,17,16
52,Yes,Travel_Frequently,358,Support,41,4,Life Sciences,1,1090,2,Female,161,3,5,Manufacturing Director,1,Married,44957,269742,8,Y,No,5,1,1,80,1,2,3,4,2,2,2,2
48,No,Travel_Frequently,319,Research & Development,12,5,Medical,1,1091,2,Male,55,4,2,Manufacturing Director,1,Single,27473,769244,6,Y,Yes,0,2,1,80,3,40,5,2,36,26,26,25
24,Yes,Travel_Frequently,515,Hardware,25,4,Human Resources,1,1092,4,Female,134,1,2,Developer,4,Single,28175,535325,5,Y,No,7,3,3,80,4,37,3,4,32,6,25,30
22,Yes,Non-Travel,1161,Sales,35,2,Other,1,1093,3,Male,108,3,2,Manufacturing Director,2,Married,9994,9994,0,Y,No,44,2,1,80,2,11,3,3,1,1,1,1
36,Yes,Travel_Rarely,1171,Support,9,1,Marketing,1,1094,1,Female,63,2,4,Human Resources,1,Single,3357,26856,6,Y,Yes,11,2,4,80,2,1,2,2,1,1,1,1
38,Yes,Travel_Rarely,1373,Human Resources,37,5,Medical,1,1095,4,Male,182,3,5,Sales Representative,2,Single,49130,1228250,2,Y,Yes,32,1,1,80,2,1,1,4,1,1,1,1
40,Yes,Non-Travel,618,Software,39,3,Human Resources,1,1096,3,Female,81,2,5,Developer,4,Married,31011,465165,6,Y,Yes,5,1,4,80,4,30,4,2,8,3,4,5
19,No,Travel_Rarely,391,Software,7,1,Human Resources,1,1097,2,Female,181,4,1,Laboratory Technician,4,Divorced,6109,164943,3,Y,No,26,2,2,80,1,28,4,4,2,2,1,2
46,No,Travel_Frequently,804,Sales,19,2,Medical,1,1098,2,Female,189,1,4,Sales Executive,1,Married,15680,470400,8,Y,Yes,5,3,4,80,4,40,2,3,25,3,12,22
53,No,Travel_Frequently,618,Hardware,41,1,Other,1,1099,4,Male,132,2,5,Sales Executive,1,Married,31516,567288,3,Y,Yes,42,3,2,80,1,32,3,4,7,1,6,6
40,No,Travel_Frequently,668,Sales,16,2,Technical Degree,1,1100,3,Female,147,1,1,Developer,3,Married,8551,222326,2,Y,No,17,3,2,80,2,7,1,3,1,1,1,1
53,Yes,Non-Travel,684,Human Resources,28,1,Medical,1,1101,1,Female,55,3,5,Manufacturing Director,1,Divorced,40466,1173514,4,Y,Yes,34,2,3,80,3,36,4,4,22,5,10,14
21,Yes,Non-Travel,1222,Human Resources,45,3,Technical Degree,1,1102,2,Female,109,1,5,Sales Executive,1,Married,12610,365690,2,Y,No,8,2,1,80,1,40,4,2,22,19,1,6
47,No,Non-Travel,904,Support,7,3,Marketing,1,1103,4,Male,129,2,1,Research Director,2,Married,28595,200165,8,Y,No,40,2,1,80,3,39,5,2,39,2,24,6
23,No,Non-Travel,258,Research & Development,19,1,Medical,1,1104,4,Male,40,1,5,Sales Executive,4,Divorced,32519,357709,6,Y,No,41,3,1,80,3,22,5,4,15,5,7,5
52,No,Non-Travel,750,Support,1,2,Human Resources,1,1105,1,Female,31,3,2,Human Resources,1,Single,14808,370200,6,Y,No,47,3,3,80,4,39,4,1,15,12,4,11
45,Yes,Non-Travel,1153,Software,23,3,Human Resources,1,1106,1,Male,128,2,2,Developer,4,Married,23906,621556,6,Y,Yes,20,4,4,80,4,13,5,4,4,2,1,3
38,No,Travel_Frequently,733,Human Resources,24,2,Marketing,1,1107,1,Male,144,3,5,Human Resources,4,Single,9223,212129,0,Y,No,41,3,1,80,2,17,6,2,6,5,5,3
60,Yes,Travel_Frequently,371,Hardware,7,5,Technical Degree,1,1108,4,Male,142,2,5,Laboratory Technician,2,Single,9261,157437,4,Y,Yes,27,4,3,80,3,35,3,1,22,20,13,14
50,No,Travel_Frequently,411,Hardware,38,4,Human Resources,1,1109,2,Female,178,1,2,Developer,4,Single,17253,465831,6,Y,Yes,40,1,1,80,1,20,6,2,9,1,1,2
18,No,Non-Travel,1227,Software,50,5,Human Resources,1,1110,3,Male,195,3,5,Laboratory Technician,4,Married,40116,802320,6,Y,No,11,1,3,80,1,12,3,4,2,1,1,1
19,Yes,Non-Travel,1416,Sales,31,5,Technical Degree,1,1111,2,Male,33,2,4,Research Director,2,Single,3245,58410,8,Y,No,49,2,4,80,2,28,2,3,4,3,4,2
46,No,Travel_Rarely,999,Support,22,2,Human Resources,1,1112,4,Female,102,4,4,Laboratory Technician,1,Single,47708,1240408,4,Y,Yes,38,2,1,80,1,32,3,4,16,12,14,10
36,Yes,Non-Travel,927,Software,14,1,Life Sciences,1,1113,1,Female,66,2,4,Human Resources,3,Married,49642,1042482,6,Y,No,0,3,1,80,4,17,2,4,9,6,7,7
60,No,Travel_Rarely,1073,Software,48,1,Other,1,1114,4,Male,49,1,2,Healthcare Representative,3,Divorced,36799,331191,2,Y,Yes,41,3,3,80,3,7,1,3,7,1,7,6
49,Yes,Travel_Frequently,571,Sales,32,2,Human Resources,1,1115,1,Female,56,3,4,Human Resources,4,Married,10082,282296,4,Y,No,5,2,4,80,1,24,4,3,7,6,7,5
34,No,Travel_Rarely,501,Hardware,31,2,Technical Degree,1,1116,4,Female,192,4,3,Research Director,2,Divorced,39851,836871,6,Y,No,11,4,1,80,2,25,4,4,11,8,10,10
29,Yes,Non-Travel,1479,Hardware,31,5,Marketing,1,1117,1,Male,73,2,3,Human Resources,4,Divorced,17380,347600,4,Y,No,3,1,3,80,1,19,1,2,17,16,15,9
25,No,Travel_Frequently,952,Research & Development,47,2,Technical Degree,1,1118,4,Male,92,4,4,Healthcare Representative,2,Divorced,11242,112420,3,Y,No,26,2,4,80,2,19,5,4,9,7,4,9
60,Yes,Travel_Frequently,1383,Hardware,19,3,Other,1,1119,4,Female,75,2,4,Sales Representative,1,Divorced,19833,337161,5,Y,Yes,46,3,1,80,3,7,1,2,5,1,3,2
51,Yes,Travel_Rarely,929,Software,36,1,Technical Degree,1,1120,2,Female,155,4,5,Sales Executive,3,Single,3703,99981,7,Y,Yes,43,4,2,80,3,28,4,1,1,1,1,1
44,Yes,Non-Travel,188,Support,8,2,Technical Degree,1,1121,1,Male,174,3,1,Research Director,4,Single,31780,730940,0,Y,Yes,1,1,3,80,2,24,2,2,7,3,6,4
23,No,Non-Travel,954,Sales,18,3,Medical,1,1122,1,Female,81,1,2,Sales Representative,3,Married,31678,126712,6,Y,No,31,4,2,80,3,15,2,3,1,1,1,1
54,Yes,Non-Travel,1198,Sales,8,5,Human Resources,1,1123,1,Female,158,3,2,Human Resources,3,Married,46861,1124664,0,Y,No,20,1,3,80,4,33,5,1,27,22,26,10
23,Yes,Travel_Rarely,1083,Hardware,45,2,Other,1,1124,4,Female,145,4,1,Human Resources,3,Divorced,38774,504062,1,Y,No,32,4,4,80,2,4,4,4,3,2,1,1
52,No,Travel_Frequently,1108,Research & Development,14,4,Marketing,1,1125,2,Female,147,4,4,Human Resources,2,Single,24906,572838,0,Y,Yes,30,1,3,80,3,35,1,4,15,7,2,15
36,No,Travel_Rarely,535,Software,31,2,Other,1,1126,1,Male,92,3,5,Sales Representative,2,Divorced,49009,98018,6,Y,Yes,17,1,1,80,2,21,1,2,3,3,3,1
18,Yes,Non-Travel,1486,Human Resources,40,2,Technical Degree,1,1127,1,Female,32,2,5,Sales Executive,1,Married,25893,621432,5,Y,No,30,2,3,80,1,33,5,4,33,4,22,18
41,Yes,Travel_Rarely,1134,Software,8,2,Technical Degree,1,1128,2,Male,163,1,1,Sales Representative,1,Divorced,44035,396315,6,Y,Yes,33,4,3,80,3,13,4,1,12,8,1,6
58,Yes,Travel_Rarely,535,Support,28,3,Human Resources,1,1129,2,Female,155,4,5,Healthcare Representative,1,Single,26918,457606,6,Y,No,20,1,4,80,3,17,1,2,3,1,1,3
28,No,Travel_Frequently,1210,Research & Development,16,5,Human Resources,1,1130,1,Male,150,3,3,Human Resources,1,Single,21019,84076,1,Y,No,1,2,4,80,4,39,3,3,8,2,2,5
56,Yes,Non-Travel,1338,Hardware,41,5,Human Resources,1,1131,2,Male,120,1,3,Laboratory Technician,1,Single,20609,535834,7,Y,No,21,2,1,80,4,34,2,1,27,13,22,25
49,Yes,Travel_Frequently,585,Hardware,8,1,Marketing,1,1132,4,Female,59,4,4,Sales Executive,2,Married,48388,1016148,1,Y,Yes,23,4,1,80,1,23,2,4,4,4,4,1
38,No,Travel_Rarely,304,Human Resources,8,2,Other,1,1133,1,Male,174,1,1,Healthcare Representative,4,Divorced,5918,130196,2,Y,No,26,3,4,80,1,35,2,1,20,20,7,10
21,No,Travel_Rarely,1188,Human Resources,42,3,Medical,1,1134,1,Female,77,2,5,Healthcare Representative,4,Married,49098,932862,6,Y,Yes,33,1,1,80,3,17,5,1,10,6,10,10
23,No,Travel_Rarely,1120,Hardware,49,4,Other,1,1135,3,Female,48,1,3,Developer,2,Divorced,44741,536892,0,Y,Yes,41,4,3,80,1,3,1,1,2,1,1,2
51,No,Non-Travel,794,Sales,25,2,Technical Degree,1,1136,2,Male,82,1,1,Healthcare Representative,3,Single,3638,54570,2,Y,Yes,37,1,1,80,2,1,5,4,1,1,1,1
35,No,Non-Travel,403,Human Resources,20,4,Technical Degree,1,1137,4,Male,156,3,5,Manufacturing Director,2,Divorced,20288,284032,8,Y,No,12,2,2,80,4,29,2,3,19,4,7,4
47,Yes,Non-Travel,172,Research & Development,6,5,Medical,1,1138,1,Male,68,1,1,Developer,2,Married,27454,356902,6,Y,Yes,33,4,1,80,3,30,1,4,5,5,5,5
25,No,Travel_Rarely,876,Research & Development,46,2,Life Sciences,1,1139,4,Female,110,3,1,Manufacturing Director,3,Married,45659,1004498,5,Y,No,17,1,4,80,4,8,2,4,7,4,5,4
30,No,Travel_Rarely,828,Support,4,1,Life Sciences,1,1140,1,Male,109,2,4,Developer,3,Married,39958,919034,7,Y,Yes,6,3,2,80,2,17,1,4,12,7,1,11
40,Yes,Travel_Rarely,358,Research & Development,30,1,Human Resources,1,1141,1,Male,54,2,3,Sales Representative,3,Divorced,33538,670760,1,Y,Yes,12,4,1,80,1,12,2,2,12,11,9,12
35,Yes,Travel_Frequently,292,Human Resources,38,3,Human Resources,1,1142,2,Male,110,2,2,Human Resources,3,Divorced,4841,140389,2,Y,Yes,36,2,2,80,1,24,3,3,12,6,6,7
31,Yes,Travel_Frequently,484,Support,10,2,Life Sciences,1,1143,2,Female,34,3,5,Human Resources,1,Married,50473,656149,2,Y,Yes,30,3,3,80,4,37,5,3,11,7,3,1
48,No,Travel_Frequently,688,Software,38,2,Medical,1,1144,3,Female,115,3,3,Research Director,1,Married,33858,914166,7,Y,No,14,4,3,80,4,40,2,3,3,1,2,3
56,No,Travel_Rarely,961,Hardware,11,4,Other,1,1145,2,Male,69,1,2,Human Resources,1,Single,41649,249894,1,Y,Yes,37,1,2,80,1,27,3,3,20,17,10,12
40,No,Non-Travel,399,Research & Development,11,5,Human Resources,1,1146,2,Female,131,1,3,Developer,3,Married,8771,17542,7,Y,Yes,9,3,4,80,1,24,4,4,4,2,3,1
51,Yes,Non-Travel,155,Sales,31,5,Medical,1,1147,3,Male,188,4,1,Research Director,2,Single,24621,566283,6,Y,Yes,20,1,2,80,4,25,5,4,14,7,1,11
58,No,Travel_Frequently,673,Hardware,17,4,Human Resources,1,1148,3,Male,165,1,4,Developer,4,Married,38655,695790,4,Y,Yes,18,3,2,80,2,22,5,1,18,7,11,17
53,Yes,Travel_Rarely,744,Research & Development,10,5,Medical,1,1149,4,Male,77,1,5,Manufacturing Director,2,Divorced,12916,284152,8,Y,No,6,4,1,80,3,4,6,3,1,1,1,1
23,No,Travel_Rarely,503,Research & Development,23,3,Life Sciences,1,1150,4,Female,186,2,5,Research Director,2,Married,32232,547944,2,Y,No,21,3,3,80,1,16,1,2,5,5,1,4
24,Yes,Travel_Frequently,1291,Human Resources,25,3,Marketing,1,1151,4,Male,94,2,3,Healthcare Representative,4,Married,42967,558571,2,Y,No,38,3,2,80,2,13,3,2,12,2,1,12
30,Yes,Non-Travel,1093,Hardware,35,4,Life Sciences,1,1152,4,Female,117,4,1,Sales Executive,3,Divorced,27441,384174,1,Y,Yes,26,3,2,80,2,31,4,4,30,15,18,28
47,Yes,Travel_Rarely,1213,Sales,30,1,Medical,1,1153,1,Male,132,3,5,Developer,4,Divorced,40294,402940,1,Y,No,37,3,2,80,3,16,5,2,8,3,2,5
60,Yes,Travel_Frequently,968,Software,33,2,Life Sciences,1,1154,1,Male,179,4,3,Sales Representative,2,Single,32913,427869,5,Y,No,32,2,3,80,4,10,5,1,5,2,4,3
20,Yes,Travel_Rarely,681,Sales,30,2,Technical Degree,1,1155,3,Female,56,1,1,Manufacturing Director,4,Married,23390,350850,0,Y,Yes,19,2,4,80,3,29,5,4,14,5,11,1
37,Yes,Travel_Rarely,935,Human Resources,10,3,Life Sciences,1,1156,3,Female,45,4,4,Research Scientist,1,Single,48555,728325,8,Y,Yes,42,2,2,80,2,38,5,3,4,1,3,3
34,Yes,Non-Travel,1220,Research & Development,21,4,Technical Degree,1,1157,3,Female,151,1,5,Sales Representative,3,Single,6236,143428,4,Y,No,45,2,4,80,2,36,6,2,24,10,5,17
57,No,Travel_Rarely,647,Research & Development,18,1,Other,1,1158,4,Male,138,4,3,Manager,3,Single,44917,134751,1,Y,No,43,4,2,80,4,26,1,3,15,7,12,12
23,Yes,Travel_Frequently,461,Sales,2,2,Medical,1,1159,3,Male,103,3,1,Manager,2,Married,22883,549192,1,Y,No,17,2,3,80,4,32,1,1,14,10,4,12
57,No,Non-Travel,1080,Sales,18,5,Technical Degree,1,1160,4,Male,191,2,5,Manager,3,Divorced,43545,174180,6,Y,Yes,16,2,3,80,2,29,3,3,12,1,11,8
56,No,Travel_Rarely,1497,Hardware,36,1,Life Sciences,1,1161,4,Male,159,4,4,Sales Representative,3,Divorced,10045,210945,7,Y,No,13,3,1,80,1,15,3,2,9,4,9,9
22,No,Travel_Rarely,978,Support,34,3,Marketing,1,1162,3,Male,191,1,5,Sales Representative,2,Married,2983,80541,6,Y,Yes,3,1,3,80,4,20,2,4,12,5,11,10
23,Yes,Travel_Rarely,213,Hardware,25,1,Human Resources,1,1163,1,Male,165,1,4,Laboratory Technician,4,Single,46141,276846,3,Y,No,1,2,3,80,3,12,1,2,3,3,3,1
43,No,Non-Travel,870,Human Resources,43,4,Technical Degree,1,1164,4,Female,114,2,3,Research Scientist,1,Married,27642,331704,5,Y,Yes,22,4,1,80,3,9,6,3,7,7,1,2
57,No,Travel_Frequently,1130,Research & Development,1,5,Technical Degree,1,1165,2,Female,58,1,3,Manufacturing Director,2,Single,7711,123376,0,Y,Yes,11,3,2,80,4,17,3,4,7,7,4,2
58,Yes,Travel_Frequently,621,Support,42,3,Medical,1,1166,2,Male,71,1,1,Manufacturing Director,1,Divorced,29201,846829,4,Y,No,42,2,2,80,1,5,4,2,4,3,3,1
32,Yes,Travel_Rarely,623,Support,37,3,Marketing,1,1167,1,Male,128,1,4,Manager,2,Married,16660,233240,6,Y,No,10,3,1,80,4,34,4,1,9,7,2,4
48,Yes,Travel_Frequently,619,Software,28,4,Human Resources,1,1168,1,Female,90,4,5,Developer,2,Divorced,32729,360019,7,Y,Yes,29,1,4,80,2,20,2,2,6,3,6,6
21,Yes,Non-Travel,1387,Human Resources,42,2,Marketing,1,1169,1,Male,133,3,5,Human Resources,4,Divorced,14257,14257,5,Y,No,45,1,4,80,1,39,4,4,22,10,19,8
60,Yes,Non-Travel,250,Support,5,5,Medical,1,1170,3,Female,34,3,4,Sales Representative,1,Single,32235,161175,4,Y,No,47,1,1,80,2,37,1,2,15,1,8,3
33,No,Travel_Frequently,476,Hardware,18,3,Other,1,1171,4,Female,94,4,3,Sales Representative,4,Single,10329,82632,7,Y,No,29,4,4,80,1,37,5,2,34,5,3,20
52,Yes,Travel_Frequently,283,Hardware,3,2,Medical,1,1172,1,Male,175,1,1,Human Resources,3,Married,12807,256140,2,Y,No,48,3,2,80,2,1,5,2,1,1,1,1
26,Yes,Travel_Frequently,1500,Software,30,1,Life Sciences,1,1173,4,Female,52,4,3,Human Resources,2,Married,18585,297360,5,Y,Yes,3,2,2,80,2,3,5,4,1,1,1,1
28,No,Non-Travel,696,Research & Development,32,5,Other,1,1174,2,Female,104,1,3,Human Resources,4,Married,19042,304672,3,Y,Yes,19,3,2,80,4,2,2,4,1,1,1,1
54,No,Non-Travel,1017,Support,35,2,Other,1,1175,2,Male,178,3,1,Developer,3,Married,1521,15210,7,Y,Yes,21,3,2,80,1,20,3,3,12,12,3,8
26,Yes,Travel_Frequently,1275,Software,17,5,Human Resources,1,1176,3,Female,157,1,2,Manufacturing Director,4,Single,11963,227297,2,Y,Yes,38,3,2,80,1,25,6,2,24,6,18,24
49,No,Travel_Rarely,388,Research & Development,39,4,Other,1,1177,1,Female,131,1,4,Research Scientist,1,Divorced,10817,108170,8,Y,Yes,23,4,4,80,1,39,5,4,29,12,23,14
41,No,Travel_Rarely,1430,Human Resources,47,4,Other,1,1178,2,Male,56,1,1,Sales Executive,1,Married,19085,438955,6,Y,No,33,3,4,80,3,13,3,2,13,3,12,13
56,No,Travel_Rarely,850,Support,10,5,Human Resources,1,1179,1,Female,172,4,2,Developer,2,Married,21692,607376,3,Y,Yes,20,1,3,80,3,19,4,1,1,1,1,1
40,No,Travel_Frequently,227,Research & Development,30,4,Other,1,1180,4,Male,65,1,4,Healthcare Representative,3,Married,44843,448430,0,Y,Yes,24,4,3,80,1,23,6,3,22,10,14,15
